Model,Scaler,FS Tech,FS Ratio,OV Tech,TP,FP,FN,TN,Macro Precision,Macro Recall,Macro F1,Macro Accuracy,Macro Specificity,Macro Average,Micro Precision,Micro Recall,Micro F1,Micro Accuracy,Micro Specificity,Micro Average,Weights,Samples,Weighted Precision,Weighted Recall,Weighted F1,Weighted Accuracy,Weighted Specificity,Weighted Average
ETs,Standard,,40,BorderlineSMOTE,151.0000000001,22.0000000001,25.0000000001,26.0000000001,0.8728323699417656,0.8579545454541387,0.8653295128935642,0.7901785714294641,0.5416666666664931,0.7855923332770851,0.8728323699417656,0.8579545454541387,0.8653295128935642,0.7901785714280534,0.5416666666664931,0.7855923332768031,[0.21428571 0.78571429],[ 48 176],0.8728323699417656,0.8579545454541387,0.8653295128935642,0.7901785714294641,0.5416666666664931,0.7855923332770851
ETs,Standard,,40,BorderlineSMOTE,160.0000000001,26.0000000001,16.0000000001,22.0000000001,0.8602150537630536,0.9090909090904443,0.8839779005520619,0.8125000000008927,0.45833333333350695,0.7848234393479919,0.8602150537630536,0.9090909090904443,0.8839779005520619,0.812499999999442,0.45833333333350695,0.7848234393477018,[0.21428571 0.78571429],[ 48 176],0.8602150537630536,0.9090909090904443,0.8839779005520619,0.8125000000008927,0.4583333333335069,0.7848234393479918
ETs,Standard,,40,SMOTE,155.0000000001,23.0000000001,21.0000000001,25.0000000001,0.870786516853516,0.8806818181813857,0.8757062146888411,0.8035714285723213,0.5208333333332466,0.7903158623258622,0.870786516853516,0.8806818181813857,0.8757062146888411,0.8035714285708866,0.5208333333332466,0.7903158623255752,[0.21428571 0.78571429],[ 48 176],0.870786516853516,0.8806818181813856,0.875706214688841,0.8035714285723213,0.5208333333332466,0.7903158623258622
ETs,Standard,,40,SMOTE,157.0000000001,23.0000000001,19.0000000001,25.0000000001,0.8722222222218087,0.892045454545009,0.8820224719096832,0.8125000000008927,0.5208333333332466,0.795924696402128,0.8722222222218087,0.892045454545009,0.8820224719096832,0.812499999999442,0.5208333333332466,0.7959246964018379,[0.21428571 0.78571429],[ 48 176],0.8722222222218087,0.892045454545009,0.8820224719096832,0.8125000000008927,0.5208333333332466,0.795924696402128
ETs,Standard,,40,SMOTE,164.0000000001,25.0000000001,12.0000000001,23.0000000001,0.8677248677244787,0.9318181818176912,0.8986301369858645,0.8348214285723213,0.47916666666675345,0.8024322563534219,0.8677248677244787,0.9318181818176912,0.8986301369858645,0.8348214285708307,0.47916666666675345,0.8024322563531238,[0.21428571 0.78571429],[ 48 176],0.8677248677244787,0.9318181818176912,0.8986301369858645,0.8348214285723213,0.47916666666675345,0.8024322563534219
ETs,Standard,,40,SMOTE,162.0000000001,25.0000000001,14.0000000001,23.0000000001,0.8663101604274157,0.9204545454540677,0.8925619834706419,0.8258928571437499,0.47916666666675345,0.7968772426325257,0.8663101604274157,0.9204545454540677,0.8925619834706419,0.8258928571422752,0.47916666666675345,0.7968772426322308,[0.21428571 0.78571429],[ 48 176],0.8663101604274157,0.9204545454540677,0.8925619834706419,0.8258928571437499,0.47916666666675345,0.7968772426325257
ETs,Standard,,40,SMOTE,161.0000000001,25.0000000001,15.0000000001,23.0000000001,0.8655913978490694,0.914772727272256,0.8895027624305089,0.8214285714294641,0.47916666666675345,0.7940924251296104,0.8655913978490694,0.914772727272256,0.8895027624305089,0.8214285714279975,0.47916666666675345,0.794092425129317,[0.21428571 0.78571429],[ 48 176],0.8655913978490694,0.914772727272256,0.8895027624305089,0.8214285714294641,0.47916666666675345,0.7940924251296104
ETs,Standard,,40,SMOTE,156.0000000001,21.0000000001,20.0000000001,27.0000000001,0.8813559322029589,0.8863636363631974,0.8838526912176953,0.8169642857151784,0.5624999999997395,0.806207309099754,0.8813559322029589,0.8863636363631974,0.8838526912176953,0.8169642857137198,0.5624999999997395,0.8062073090994621,[0.21428571 0.78571429],[ 48 176],0.8813559322029589,0.8863636363631973,0.8838526912176953,0.8169642857151783,0.5624999999997395,0.8062073090997538
ETs,Standard,,40,SMOTE,158.0000000001,22.0000000001,18.0000000001,26.0000000001,0.8777777777773581,0.8977272727268208,0.8876404494377668,0.8214285714294641,0.5416666666664931,0.8052481476075807,0.8777777777773581,0.8977272727268208,0.8876404494377668,0.8214285714279975,0.5416666666664931,0.8052481476072872,[0.21428571 0.78571429],[ 48 176],0.8777777777773581,0.8977272727268207,0.8876404494377668,0.8214285714294641,0.5416666666664931,0.8052481476075807
ETs,Standard,,40,SMOTE,158.0000000001,24.0000000001,18.0000000001,24.0000000001,0.8681318681314636,0.8977272727268208,0.8826815642453825,0.8125000000008927,0.5,0.7922081410209119,0.8681318681314636,0.8977272727268208,0.8826815642453825,0.812499999999442,0.5,0.7922081410206218,[0.21428571 0.78571429],[ 48 176],0.8681318681314636,0.8977272727268207,0.8826815642453824,0.8125000000008927,0.5,0.7922081410209119
