Model,Scaler,FS Tech,FS Ratio,TP,FP,FN,TN,Macro Precision,Macro Recall,Macro F1,Macro Accuracy,Macro Specificity,Macro Average,Micro Precision,Micro Recall,Micro F1,Micro Accuracy,Micro Specificity,Micro Average,Weights,Samples,Weighted Precision,Weighted Recall,Weighted F1,Weighted Accuracy,Weighted Specificity,Weighted Average
RF,MaxAbs,PCA,70,166.0000000001,33.0000000001,20.0000000001,19.0000000001,0.834170854271021,0.8924731182791479,0.8623376623372858,0.7773109243705881,0.36538461538513306,0.7463354349286353,0.834170854271021,0.8924731182791479,0.8623376623372858,0.7773109243692818,0.36538461538513306,0.7463354349283741,[0.21848739 0.78151261],[ 52 186],0.834170854271021,0.8924731182791479,0.8623376623372858,0.7773109243705881,0.36538461538513306,0.7463354349286353
RF,MaxAbs,PCA,20,162.0000000001,36.0000000001,24.0000000001,16.0000000001,0.8181818181814968,0.8709677419350851,0.843749999999642,0.7478991596647058,0.3076923076930473,0.7176982054947955,0.8181818181814968,0.8709677419350851,0.843749999999642,0.747899159663449,0.3076923076930473,0.7176982054945441,[0.21848739 0.78151261],[ 52 186],0.8181818181814968,0.8709677419350852,0.8437499999996421,0.7478991596647058,0.3076923076930473,0.7176982054947955
RF,MaxAbs,PCA,40,171.0000000001,36.0000000001,15.0000000001,16.0000000001,0.8260869565214242,0.9193548387092265,0.8702290076332111,0.7857142857151259,0.3076923076930473,0.7418154792544069,0.8260869565214242,0.9193548387092265,0.8702290076332111,0.7857142857138055,0.3076923076930473,0.7418154792541429,[0.21848739 0.78151261],[ 52 186],0.8260869565214242,0.9193548387092265,0.8702290076332111,0.7857142857151259,0.3076923076930473,0.7418154792544069
RF,MaxAbs,PCA,30,164.0000000001,35.0000000001,22.0000000001,17.0000000001,0.8241206030147497,0.8817204301071164,0.8519480519476863,0.7605042016815124,0.32692307692374256,0.7290432727349614,0.8241206030147497,0.8817204301071164,0.8519480519476863,0.7605042016802345,0.32692307692374256,0.7290432727347058,[0.21848739 0.78151261],[ 52 186],0.8241206030147497,0.8817204301071164,0.8519480519476863,0.7605042016815124,0.32692307692374256,0.7290432727349614
RF,MaxAbs,PCA,60,163.0000000001,36.0000000001,23.0000000001,16.0000000001,0.819095477386614,0.8763440860211008,0.8467532467528865,0.7521008403369747,0.3076923076930473,0.7203971916381247,0.819095477386614,0.8763440860211008,0.8467532467528865,0.7521008403357108,0.3076923076930473,0.7203971916378719,[0.21848739 0.78151261],[ 52 186],0.819095477386614,0.8763440860211008,0.8467532467528865,0.7521008403369747,0.3076923076930473,0.7203971916381247
RF,MaxAbs,LDA,20,154.0000000001,36.0000000001,32.0000000001,16.0000000001,0.8105263157891468,0.8279569892469593,0.8191489361698733,0.7142857142865545,0.3076923076930473,0.6959220526371163,0.8105263157891468,0.8279569892469593,0.8191489361698733,0.7142857142853541,0.3076923076930473,0.6959220526368762,[0.21848739 0.78151261],[ 52 186],0.8105263157891468,0.8279569892469593,0.8191489361698733,0.7142857142865545,0.3076923076930473,0.6959220526371163
RF,MaxAbs,,90,170.0000000001,37.0000000001,16.0000000001,15.0000000001,0.8212560386470327,0.9139784946232108,0.8651399491090432,0.7773109243705881,0.28846153846235206,0.7332293890424453,0.8212560386470327,0.9139784946232108,0.8651399491090432,0.7773109243692818,0.28846153846235206,0.7332293890421842,[0.21848739 0.78151261],[ 52 186],0.8212560386470327,0.9139784946232108,0.8651399491090432,0.7773109243705881,0.28846153846235206,0.7332293890424453
RF,MaxAbs,,10,164.0000000001,37.0000000001,22.0000000001,15.0000000001,0.8159203980096359,0.8817204301071164,0.8475452196378837,0.7521008403369747,0.28846153846235206,0.7171496853107925,0.8159203980096359,0.8817204301071164,0.8475452196378837,0.7521008403357108,0.28846153846235206,0.7171496853105397,[0.21848739 0.78151261],[ 52 186],0.8159203980096359,0.8817204301071164,0.8475452196378837,0.7521008403369747,0.28846153846235206,0.7171496853107925
RF,MaxAbs,,100,174.0000000001,32.0000000001,12.0000000001,20.0000000001,0.8446601941744227,0.9354838709672737,0.8877551020404206,0.8151260504210083,0.38461538461582834,0.7735281204437907,0.8446601941744227,0.9354838709672737,0.8877551020404206,0.8151260504196385,0.38461538461582834,0.7735281204435168,[0.21848739 0.78151261],[ 52 186],0.8446601941744227,0.9354838709672737,0.8877551020404206,0.8151260504210083,0.38461538461582834,0.7735281204437907
RF,MaxAbs,,80,174.0000000001,33.0000000001,12.0000000001,19.0000000001,0.8405797101445985,0.9354838709672737,0.8854961832057147,0.8109243697487394,0.36538461538513306,0.7675737498902918,0.8405797101445985,0.9354838709672737,0.8854961832057147,0.8109243697473767,0.36538461538513306,0.7675737498900193,[0.21848739 0.78151261],[ 52 186],0.8405797101445985,0.9354838709672737,0.8854961832057147,0.8109243697487394,0.36538461538513306,0.7675737498902918
RF,MaxAbs,,50,169.0000000001,34.0000000001,17.0000000001,18.0000000001,0.8325123152706084,0.9086021505371951,0.8688946015420371,0.7857142857151259,0.34615384615443784,0.7483754398438809,0.8325123152706084,0.9086021505371951,0.8688946015420371,0.7857142857138055,0.34615384615443784,0.7483754398436168,[0.21848739 0.78151261],[ 52 186],0.8325123152706084,0.9086021505371951,0.8688946015420371,0.7857142857151259,0.34615384615443784,0.7483754398438809
RF,MaxAbs,,70,167.0000000001,34.0000000001,19.0000000001,18.0000000001,0.8308457711439494,0.8978494623651636,0.8630490956068599,0.7773109243705881,0.34615384615443784,0.7430418199281997,0.8308457711439494,0.8978494623651636,0.8630490956068599,0.7773109243692818,0.34615384615443784,0.7430418199279385,[0.21848739 0.78151261],[ 52 186],0.8308457711439494,0.8978494623651636,0.8630490956068599,0.7773109243705881,0.34615384615443784,0.7430418199281997
RF,MaxAbs,,20,177.0000000001,41.0000000001,9.0000000001,11.0000000001,0.8119266055043011,0.9516129032253209,0.8762376237620038,0.7899159663873948,0.21153846153957098,0.7282463120837183,0.8119266055043011,0.9516129032253209,0.8762376237620038,0.7899159663860674,0.21153846153957098,0.7282463120834528,[0.21848739 0.78151261],[ 52 186],0.8119266055043011,0.9516129032253209,0.8762376237620038,0.7899159663873948,0.21153846153957098,0.7282463120837183
