Model,Scaler,FS Tech,FS Ratio,TP,FP,FN,TN,Macro Precision,Macro Recall,Macro F1,Macro Accuracy,Macro Specificity,Macro Average,Micro Precision,Micro Recall,Micro F1,Micro Accuracy,Micro Specificity,Micro Average,Weights,Samples,Weighted Precision,Weighted Recall,Weighted F1,Weighted Accuracy,Weighted Specificity,Weighted Average
DT,MaxAbs,ANOVA,70,140.0000000001,28.0000000001,36.0000000001,20.0000000001,0.8333333333329366,0.7954545454542098,0.813953488371728,0.714285714286607,0.4166666666670139,0.7147387496224991,0.8333333333329366,0.7954545454542098,0.813953488371728,0.7142857142853317,0.4166666666670139,0.7147387496222439,[0.21428571 0.78571429],[ 48 176],0.8333333333329366,0.7954545454542097,0.813953488371728,0.714285714286607,0.4166666666670139,0.7147387496224991
DT,MaxAbs,ANOVA,90,143.0000000001,27.0000000001,33.0000000001,21.0000000001,0.841176470587834,0.812499999999645,0.826589595375345,0.7321428571437499,0.4375000000002604,0.7299817846213668,0.841176470587834,0.812499999999645,0.826589595375345,0.7321428571424426,0.4375000000002604,0.7299817846211054,[0.21428571 0.78571429],[ 48 176],0.841176470587834,0.812499999999645,0.826589595375345,0.7321428571437499,0.4375000000002604,0.7299817846213668
DT,MaxAbs,ANOVA,60,156.0000000001,32.0000000001,20.0000000001,16.0000000001,0.8297872340422024,0.8863636363631974,0.8571428571424647,0.7678571428580356,0.3333333333340277,0.7348968407479856,0.8297872340422024,0.8863636363631974,0.8571428571424647,0.7678571428566646,0.3333333333340277,0.7348968407477113,[0.21428571 0.78571429],[ 48 176],0.8297872340422024,0.8863636363631973,0.8571428571424647,0.7678571428580356,0.3333333333340277,0.7348968407479856
DT,MaxAbs,ANOVA,10,148.0000000001,27.0000000001,28.0000000001,21.0000000001,0.8457142857138906,0.8409090909087036,0.8433048433044521,0.7544642857151784,0.4375000000002604,0.7443785011284969,0.8457142857138906,0.8409090909087036,0.8433048433044521,0.7544642857138314,0.4375000000002604,0.7443785011282276,[0.21428571 0.78571429],[ 48 176],0.8457142857138906,0.8409090909087036,0.8433048433044521,0.7544642857151783,0.4375000000002604,0.7443785011284969
DT,MaxAbs,ANOVA,80,150.0000000001,25.0000000001,26.0000000001,23.0000000001,0.857142857142449,0.8522727272723271,0.8547008547004504,0.7723214285723213,0.47916666666675345,0.7631209068708602,0.857142857142449,0.8522727272723271,0.8547008547004504,0.7723214285709423,0.47916666666675345,0.7631209068705844,[0.21428571 0.78571429],[ 48 176],0.857142857142449,0.8522727272723271,0.8547008547004504,0.7723214285723213,0.47916666666675345,0.7631209068708602
DT,MaxAbs,ANOVA,40,155.0000000001,24.0000000001,21.0000000001,24.0000000001,0.8659217877090885,0.8806818181813857,0.8732394366192978,0.7991071428580356,0.5,0.7837900370735615,0.8659217877090885,0.8806818181813857,0.8732394366192978,0.7991071428566088,0.5,0.7837900370732761,[0.21428571 0.78571429],[ 48 176],0.8659217877090885,0.8806818181813856,0.8732394366192977,0.7991071428580356,0.5,0.7837900370735615
DT,MaxAbs,ANOVA,30,152.0000000001,25.0000000001,24.0000000001,23.0000000001,0.8587570621464873,0.8636363636359504,0.8611898016993076,0.7812500000008927,0.47916666666675345,0.7687999788298783,0.8587570621464873,0.8636363636359504,0.8611898016993076,0.7812499999994978,0.47916666666675345,0.7687999788295994,[0.21428571 0.78571429],[ 48 176],0.8587570621464873,0.8636363636359503,0.8611898016993075,0.7812500000008927,0.47916666666675345,0.7687999788298783
DT,MaxAbs,ANOVA,20,153.0000000001,26.0000000001,23.0000000001,22.0000000001,0.854748603351559,0.8693181818177622,0.8619718309855077,0.7812500000008927,0.45833333333350695,0.7651243898978457,0.854748603351559,0.8693181818177622,0.8619718309855077,0.7812499999994978,0.45833333333350695,0.7651243898975667,[0.21428571 0.78571429],[ 48 176],0.8547486033515589,0.8693181818177622,0.8619718309855076,0.7812500000008927,0.4583333333335069,0.7651243898978457
DT,,,50,138.0000000001,29.0000000001,38.0000000001,19.0000000001,0.8263473053888307,0.7840909090905863,0.8046647230317148,0.7008928571437499,0.39583333333376736,0.7023658255977299,0.8263473053888307,0.7840909090905863,0.8046647230317148,0.7008928571424985,0.39583333333376736,0.7023658255974795,[0.21428571 0.78571429],[ 48 176],0.8263473053888307,0.7840909090905863,0.8046647230317148,0.7008928571437499,0.39583333333376736,0.7023658255977299
DT,,,70,140.0000000001,28.0000000001,36.0000000001,20.0000000001,0.8333333333329366,0.7954545454542098,0.813953488371728,0.714285714286607,0.4166666666670139,0.7147387496224991,0.8333333333329366,0.7954545454542098,0.813953488371728,0.7142857142853317,0.4166666666670139,0.7147387496222439,[0.21428571 0.78571429],[ 48 176],0.8333333333329366,0.7954545454542097,0.813953488371728,0.714285714286607,0.4166666666670139,0.7147387496224991
DT,,,90,144.0000000001,20.0000000001,32.0000000001,28.0000000001,0.8780487804873439,0.8181818181814566,0.8470588235290035,0.7678571428580356,0.5833333333329861,0.7788959796777652,0.8780487804873439,0.8181818181814566,0.8470588235290035,0.7678571428566646,0.5833333333329861,0.778895979677491,[0.21428571 0.78571429],[ 48 176],0.8780487804873439,0.8181818181814566,0.8470588235290035,0.7678571428580356,0.5833333333329861,0.7788959796777652
DT,,,60,152.0000000001,25.0000000001,24.0000000001,23.0000000001,0.8587570621464873,0.8636363636359504,0.8611898016993076,0.7812500000008927,0.47916666666675345,0.7687999788298783,0.8587570621464873,0.8636363636359504,0.8611898016993076,0.7812499999994978,0.47916666666675345,0.7687999788295994,[0.21428571 0.78571429],[ 48 176],0.8587570621464873,0.8636363636359503,0.8611898016993075,0.7812500000008927,0.47916666666675345,0.7687999788298783
DT,,,10,157.0000000001,22.0000000001,19.0000000001,26.0000000001,0.8770949720666178,0.892045454545009,0.884507042253088,0.8169642857151784,0.5416666666664931,0.8024556842492773,0.8770949720666178,0.892045454545009,0.884507042253088,0.8169642857137198,0.5416666666664931,0.8024556842489856,[0.21428571 0.78571429],[ 48 176],0.8770949720666178,0.892045454545009,0.884507042253088,0.8169642857151783,0.5416666666664931,0.8024556842492773
DT,,,100,148.0000000001,23.0000000001,28.0000000001,25.0000000001,0.8654970760229643,0.8409090909087036,0.8530259365990167,0.7723214285723213,0.5208333333332466,0.7705173730872505,0.8654970760229643,0.8409090909087036,0.8530259365990167,0.7723214285709423,0.5208333333332466,0.7705173730869747,[0.21428571 0.78571429],[ 48 176],0.8654970760229643,0.8409090909087036,0.8530259365990167,0.7723214285723213,0.5208333333332466,0.7705173730872505
DT,,,80,154.0000000001,29.0000000001,22.0000000001,19.0000000001,0.8415300546444355,0.8749999999995739,0.8579387186625539,0.7723214285723213,0.39583333333376736,0.7485247070425304,0.8415300546444355,0.8749999999995739,0.8579387186625539,0.7723214285709423,0.39583333333376736,0.7485247070422545,[0.21428571 0.78571429],[ 48 176],0.8415300546444355,0.8749999999995739,0.8579387186625539,0.7723214285723213,0.39583333333376736,0.7485247070425304
DT,,,40,148.0000000001,23.0000000001,28.0000000001,25.0000000001,0.8654970760229643,0.8409090909087036,0.8530259365990167,0.7723214285723213,0.5208333333332466,0.7705173730872505,0.8654970760229643,0.8409090909087036,0.8530259365990167,0.7723214285709423,0.5208333333332466,0.7705173730869747,[0.21428571 0.78571429],[ 48 176],0.8654970760229643,0.8409090909087036,0.8530259365990167,0.7723214285723213,0.5208333333332466,0.7705173730872505
DT,,,30,138.0000000001,29.0000000001,38.0000000001,19.0000000001,0.8263473053888307,0.7840909090905863,0.8046647230317148,0.7008928571437499,0.39583333333376736,0.7023658255977299,0.8263473053888307,0.7840909090905863,0.8046647230317148,0.7008928571424985,0.39583333333376736,0.7023658255974795,[0.21428571 0.78571429],[ 48 176],0.8263473053888307,0.7840909090905863,0.8046647230317148,0.7008928571437499,0.39583333333376736,0.7023658255977299
DT,,,20,147.0000000001,30.0000000001,29.0000000001,18.0000000001,0.8305084745758978,0.8352272727268918,0.8328611898013225,0.7366071428580356,0.3750000000005208,0.7220408159925337,0.8305084745758978,0.8352272727268918,0.8328611898013225,0.7366071428567204,0.3750000000005208,0.7220408159922707,[0.21428571 0.78571429],[ 48 176],0.8305084745758977,0.8352272727268918,0.8328611898013224,0.7366071428580356,0.3750000000005208,0.7220408159925337
DT,,MI,50,145.0000000001,32.0000000001,31.0000000001,16.0000000001,0.819209039547662,0.8238636363632684,0.8215297450421286,0.7187500000008927,0.3333333333340277,0.7033371508575958,0.819209039547662,0.8238636363632684,0.8215297450421286,0.7187499999996094,0.3333333333340277,0.7033371508573392,[0.21428571 0.78571429],[ 48 176],0.8192090395476619,0.8238636363632684,0.8215297450421285,0.7187500000008927,0.3333333333340277,0.7033371508575958
DT,,MI,70,146.0000000001,29.0000000001,30.0000000001,19.0000000001,0.8342857142853323,0.8295454545450801,0.8319088319084537,0.7366071428580356,0.39583333333376736,0.7256360953861337,0.8342857142853323,0.8295454545450801,0.8319088319084537,0.7366071428567204,0.39583333333376736,0.7256360953858707,[0.21428571 0.78571429],[ 48 176],0.8342857142853323,0.8295454545450801,0.8319088319084537,0.7366071428580356,0.39583333333376736,0.7256360953861337
DT,,MI,90,151.0000000001,23.0000000001,25.0000000001,25.0000000001,0.8678160919536002,0.8579545454541387,0.8628571428567283,0.7857142857151784,0.5208333333332466,0.7790350798625784,0.8678160919536002,0.8579545454541387,0.8628571428567283,0.7857142857137756,0.5208333333332466,0.7790350798622978,[0.21428571 0.78571429],[ 48 176],0.8678160919536002,0.8579545454541387,0.8628571428567283,0.7857142857151783,0.5208333333332466,0.7790350798625784
DT,,MI,60,152.0000000001,28.0000000001,24.0000000001,20.0000000001,0.8444444444440617,0.8636363636359504,0.8539325842692653,0.7678571428580356,0.4166666666670139,0.7493074403748653,0.8444444444440617,0.8636363636359504,0.8539325842692653,0.7678571428566646,0.4166666666670139,0.7493074403745912,[0.21428571 0.78571429],[ 48 176],0.8444444444440617,0.8636363636359503,0.8539325842692652,0.7678571428580356,0.4166666666670139,0.7493074403748653
DT,,MI,10,153.0000000001,24.0000000001,23.0000000001,24.0000000001,0.8644067796606052,0.8693181818177622,0.8668555240789044,0.7901785714294641,0.5,0.7781518113973471,0.8644067796606052,0.8693181818177622,0.8668555240789044,0.7901785714280534,0.5,0.778151811397065,[0.21428571 0.78571429],[ 48 176],0.8644067796606052,0.8693181818177622,0.8668555240789044,0.7901785714294641,0.5,0.7781518113973471
DT,,MI,80,152.0000000001,27.0000000001,24.0000000001,21.0000000001,0.8491620111727943,0.8636363636359504,0.8563380281686127,0.7723214285723213,0.4375000000002604,0.7557915663099879,0.8491620111727943,0.8636363636359504,0.8563380281686127,0.7723214285709423,0.4375000000002604,0.755791566309712,[0.21428571 0.78571429],[ 48 176],0.8491620111727942,0.8636363636359503,0.8563380281686125,0.7723214285723213,0.4375000000002604,0.7557915663099878
DT,,MI,40,143.0000000001,23.0000000001,33.0000000001,25.0000000001,0.8614457831320947,0.812499999999645,0.8362573099411272,0.7500000000008927,0.5208333333332466,0.7562072852814012,0.8614457831320947,0.812499999999645,0.8362573099411272,0.7499999999995536,0.5208333333332466,0.7562072852811335,[0.21428571 0.78571429],[ 48 176],0.8614457831320947,0.812499999999645,0.8362573099411272,0.7500000000008927,0.5208333333332466,0.7562072852814012
DT,,MI,30,152.0000000001,32.0000000001,24.0000000001,16.0000000001,0.8260869565213848,0.8636363636359504,0.8444444444440617,0.7500000000008927,0.3333333333340277,0.7235002195872634,0.8260869565213848,0.8636363636359504,0.8444444444440617,0.7499999999995536,0.3333333333340277,0.7235002195869956,[0.21428571 0.78571429],[ 48 176],0.8260869565213846,0.8636363636359503,0.8444444444440616,0.7500000000008927,0.3333333333340277,0.7235002195872633
DT,,MI,20,148.0000000001,25.0000000001,28.0000000001,23.0000000001,0.8554913294793579,0.8409090909087036,0.8481375358162201,0.7633928571437499,0.47916666666675345,0.757419496002957,0.8554913294793579,0.8409090909087036,0.8481375358162201,0.7633928571423868,0.47916666666675345,0.7574194960026844,[0.21428571 0.78571429],[ 48 176],0.8554913294793579,0.8409090909087036,0.8481375358162201,0.7633928571437499,0.47916666666675345,0.757419496002957
DT,,PCA,50,145.0000000001,25.0000000001,31.0000000001,23.0000000001,0.8529411764701731,0.8238636363632684,0.8381502890169501,0.7500000000008927,0.47916666666675345,0.7488243537036076,0.8529411764701731,0.8238636363632684,0.8381502890169501,0.7499999999995536,0.47916666666675345,0.7488243537033398,[0.21428571 0.78571429],[ 48 176],0.8529411764701731,0.8238636363632684,0.8381502890169501,0.7500000000008927,0.47916666666675345,0.7488243537036076
DT,,PCA,70,150.0000000001,24.0000000001,26.0000000001,24.0000000001,0.8620689655168252,0.8522727272723271,0.8571428571424491,0.776785714286607,0.5,0.7696540528436417,0.8620689655168252,0.8522727272723271,0.8571428571424491,0.7767857142852201,0.5,0.7696540528433643,[0.21428571 0.78571429],[ 48 176],0.8620689655168252,0.8522727272723271,0.8571428571424491,0.776785714286607,0.5,0.7696540528436417
DT,,PCA,90,154.0000000001,29.0000000001,22.0000000001,19.0000000001,0.8415300546444355,0.8749999999995739,0.8579387186625539,0.7723214285723213,0.39583333333376736,0.7485247070425304,0.8415300546444355,0.8749999999995739,0.8579387186625539,0.7723214285709423,0.39583333333376736,0.7485247070422545,[0.21428571 0.78571429],[ 48 176],0.8415300546444355,0.8749999999995739,0.8579387186625539,0.7723214285723213,0.39583333333376736,0.7485247070425304
DT,,PCA,60,144.0000000001,31.0000000001,32.0000000001,17.0000000001,0.8228571428567739,0.8181818181814566,0.8205128205124553,0.7187500000008927,0.3541666666672743,0.7068936896437706,0.8228571428567739,0.8181818181814566,0.8205128205124553,0.7187499999996094,0.3541666666672743,0.7068936896435141,[0.21428571 0.78571429],[ 48 176],0.8228571428567739,0.8181818181814566,0.8205128205124553,0.7187500000008927,0.35416666666727425,0.7068936896437705
DT,,PCA,10,151.0000000001,28.0000000001,25.0000000001,20.0000000001,0.8435754189940295,0.8579545454541387,0.8507042253517175,0.7633928571437499,0.4166666666670139,0.7464587427221299,0.8435754189940295,0.8579545454541387,0.8507042253517175,0.7633928571423868,0.4166666666670139,0.7464587427218573,[0.21428571 0.78571429],[ 48 176],0.8435754189940294,0.8579545454541387,0.8507042253517175,0.7633928571437499,0.4166666666670139,0.7464587427221299
DT,,PCA,80,153.0000000001,26.0000000001,23.0000000001,22.0000000001,0.854748603351559,0.8693181818177622,0.8619718309855077,0.7812500000008927,0.45833333333350695,0.7651243898978457,0.854748603351559,0.8693181818177622,0.8619718309855077,0.7812499999994978,0.45833333333350695,0.7651243898975667,[0.21428571 0.78571429],[ 48 176],0.8547486033515589,0.8693181818177622,0.8619718309855076,0.7812500000008927,0.4583333333335069,0.7651243898978457
DT,,PCA,40,159.0000000001,31.0000000001,17.0000000001,17.0000000001,0.8368421052628033,0.9034090909086325,0.8688524590159904,0.7857142857151784,0.3541666666672743,0.7497969215139758,0.8368421052628033,0.9034090909086325,0.8688524590159904,0.7857142857137756,0.3541666666672743,0.7497969215136953,[0.21428571 0.78571429],[ 48 176],0.8368421052628033,0.9034090909086325,0.8688524590159904,0.7857142857151783,0.35416666666727425,0.7497969215139758
DT,,PCA,30,155.0000000001,28.0000000001,21.0000000001,20.0000000001,0.8469945355187465,0.8806818181813857,0.8635097493032162,0.7812500000008927,0.4166666666670139,0.757820553934251,0.8469945355187465,0.8806818181813857,0.8635097493032162,0.7812499999994978,0.4166666666670139,0.757820553933972,[0.21428571 0.78571429],[ 48 176],0.8469945355187465,0.8806818181813856,0.8635097493032161,0.7812500000008927,0.4166666666670139,0.7578205539342509
DT,,PCA,20,150.0000000001,25.0000000001,26.0000000001,23.0000000001,0.857142857142449,0.8522727272723271,0.8547008547004504,0.7723214285723213,0.47916666666675345,0.7631209068708602,0.857142857142449,0.8522727272723271,0.8547008547004504,0.7723214285709423,0.47916666666675345,0.7631209068705844,[0.21428571 0.78571429],[ 48 176],0.857142857142449,0.8522727272723271,0.8547008547004504,0.7723214285723213,0.47916666666675345,0.7631209068708602
DT,,RFE,50,152.0000000001,28.0000000001,24.0000000001,20.0000000001,0.8444444444440617,0.8636363636359504,0.8539325842692653,0.7678571428580356,0.4166666666670139,0.7493074403748653,0.8444444444440617,0.8636363636359504,0.8539325842692653,0.7678571428566646,0.4166666666670139,0.7493074403745912,[0.21428571 0.78571429],[ 48 176],0.8444444444440617,0.8636363636359503,0.8539325842692652,0.7678571428580356,0.4166666666670139,0.7493074403748653
DT,,RFE,70,147.0000000001,28.0000000001,29.0000000001,20.0000000001,0.8399999999996115,0.8352272727268918,0.837606837606453,0.745535714286607,0.4166666666670139,0.7350072982573155,0.8399999999996115,0.8352272727268918,0.837606837606453,0.7455357142852759,0.4166666666670139,0.7350072982570492,[0.21428571 0.78571429],[ 48 176],0.8399999999996115,0.8352272727268918,0.837606837606453,0.745535714286607,0.4166666666670139,0.7350072982573155
DT,,RFE,90,147.0000000001,22.0000000001,29.0000000001,26.0000000001,0.8698224852066629,0.8352272727268918,0.8521739130430699,0.7723214285723213,0.5416666666664931,0.7742423532430879,0.8698224852066629,0.8352272727268918,0.8521739130430699,0.7723214285709423,0.5416666666664931,0.774242353242812,[0.21428571 0.78571429],[ 48 176],0.8698224852066629,0.8352272727268918,0.8521739130430699,0.7723214285723213,0.5416666666664931,0.7742423532430879
DT,,RFE,60,154.0000000001,26.0000000001,22.0000000001,22.0000000001,0.8555555555551605,0.8749999999995739,0.8651685393254324,0.7857142857151784,0.45833333333350695,0.7679543427857706,0.8555555555551605,0.8749999999995739,0.8651685393254324,0.7857142857137756,0.45833333333350695,0.7679543427854899,[0.21428571 0.78571429],[ 48 176],0.8555555555551605,0.8749999999995739,0.8651685393254324,0.7857142857151783,0.4583333333335069,0.7679543427857703
DT,,RFE,10,145.0000000001,25.0000000001,31.0000000001,23.0000000001,0.8529411764701731,0.8238636363632684,0.8381502890169501,0.7500000000008927,0.47916666666675345,0.7488243537036076,0.8529411764701731,0.8238636363632684,0.8381502890169501,0.7499999999995536,0.47916666666675345,0.7488243537033398,[0.21428571 0.78571429],[ 48 176],0.8529411764701731,0.8238636363632684,0.8381502890169501,0.7500000000008927,0.47916666666675345,0.7488243537036076
DT,,RFE,80,155.0000000001,27.0000000001,21.0000000001,21.0000000001,0.8516483516479653,0.8806818181813857,0.8659217877090885,0.7857142857151784,0.4375000000002604,0.7642932486507756,0.8516483516479653,0.8806818181813857,0.8659217877090885,0.7857142857137756,0.4375000000002604,0.764293248650495,[0.21428571 0.78571429],[ 48 176],0.8516483516479653,0.8806818181813856,0.8659217877090883,0.7857142857151783,0.4375000000002604,0.7642932486507755
DT,,RFE,40,157.0000000001,32.0000000001,19.0000000001,16.0000000001,0.8306878306874808,0.892045454545009,0.8602739726023448,0.7723214285723213,0.3333333333340277,0.7377324039482367,0.8306878306874808,0.892045454545009,0.8602739726023448,0.7723214285709423,0.3333333333340277,0.7377324039479609,[0.21428571 0.78571429],[ 48 176],0.8306878306874808,0.892045454545009,0.8602739726023448,0.7723214285723213,0.3333333333340277,0.7377324039482367
DT,,RFE,30,143.0000000001,25.0000000001,33.0000000001,23.0000000001,0.8511904761900582,0.812499999999645,0.831395348836824,0.7410714285723213,0.47916666666675345,0.7430647840531204,0.8511904761900582,0.812499999999645,0.831395348836824,0.7410714285709982,0.47916666666675345,0.7430647840528557,[0.21428571 0.78571429],[ 48 176],0.8511904761900582,0.812499999999645,0.831395348836824,0.7410714285723213,0.47916666666675345,0.7430647840531204
DT,,RFE,20,152.0000000001,27.0000000001,24.0000000001,21.0000000001,0.8491620111727943,0.8636363636359504,0.8563380281686127,0.7723214285723213,0.4375000000002604,0.7557915663099879,0.8491620111727943,0.8636363636359504,0.8563380281686127,0.7723214285709423,0.4375000000002604,0.755791566309712,[0.21428571 0.78571429],[ 48 176],0.8491620111727942,0.8636363636359503,0.8563380281686125,0.7723214285723213,0.4375000000002604,0.7557915663099878
DT,,ANOVA,50,143.0000000001,23.0000000001,33.0000000001,25.0000000001,0.8614457831320947,0.812499999999645,0.8362573099411272,0.7500000000008927,0.5208333333332466,0.7562072852814012,0.8614457831320947,0.812499999999645,0.8362573099411272,0.7499999999995536,0.5208333333332466,0.7562072852811335,[0.21428571 0.78571429],[ 48 176],0.8614457831320947,0.812499999999645,0.8362573099411272,0.7500000000008927,0.5208333333332466,0.7562072852814012
DT,,ANOVA,70,157.0000000001,31.0000000001,19.0000000001,17.0000000001,0.8351063829783669,0.892045454545009,0.862637362636964,0.776785714286607,0.3541666666672743,0.7441483162228443,0.8351063829783669,0.892045454545009,0.862637362636964,0.7767857142852201,0.3541666666672743,0.7441483162225669,[0.21428571 0.78571429],[ 48 176],0.8351063829783669,0.892045454545009,0.862637362636964,0.776785714286607,0.35416666666727425,0.7441483162228442
DT,,ANOVA,90,146.0000000001,27.0000000001,30.0000000001,21.0000000001,0.8439306358377527,0.8295454545450801,0.8366762177646572,0.745535714286607,0.4375000000002604,0.7386376044868714,0.8439306358377527,0.8295454545450801,0.8366762177646572,0.7455357142852759,0.4375000000002604,0.7386376044866052,[0.21428571 0.78571429],[ 48 176],0.8439306358377527,0.8295454545450801,0.8366762177646572,0.745535714286607,0.4375000000002604,0.7386376044868714
DT,,ANOVA,60,144.0000000001,30.0000000001,32.0000000001,18.0000000001,0.8275862068961752,0.8181818181814566,0.8228571428567739,0.7232142857151784,0.3750000000005208,0.713367890730021,0.8275862068961752,0.8181818181814566,0.8228571428567739,0.7232142857138871,0.3750000000005208,0.7133678907297628,[0.21428571 0.78571429],[ 48 176],0.8275862068961752,0.8181818181814566,0.8228571428567739,0.7232142857151784,0.3750000000005208,0.713367890730021
DT,,ANOVA,10,153.0000000001,35.0000000001,23.0000000001,13.0000000001,0.8138297872337087,0.8693181818177622,0.8406593406589662,0.7410714285723213,0.27083333333428816,0.7071424143234094,0.8138297872337087,0.8693181818177622,0.8406593406589662,0.7410714285709982,0.27083333333428816,0.7071424143231447,[0.21428571 0.78571429],[ 48 176],0.8138297872337087,0.8693181818177622,0.8406593406589662,0.7410714285723213,0.27083333333428816,0.7071424143234094
DT,,ANOVA,80,146.0000000001,27.0000000001,30.0000000001,21.0000000001,0.8439306358377527,0.8295454545450801,0.8366762177646572,0.745535714286607,0.4375000000002604,0.7386376044868714,0.8439306358377527,0.8295454545450801,0.8366762177646572,0.7455357142852759,0.4375000000002604,0.7386376044866052,[0.21428571 0.78571429],[ 48 176],0.8439306358377527,0.8295454545450801,0.8366762177646572,0.745535714286607,0.4375000000002604,0.7386376044868714
DT,,ANOVA,40,149.0000000001,24.0000000001,27.0000000001,24.0000000001,0.8612716763001604,0.8465909090905153,0.8538681948420014,0.7723214285723213,0.5,0.7668104417609997,0.8612716763001604,0.8465909090905153,0.8538681948420014,0.7723214285709423,0.5,0.7668104417607239,[0.21428571 0.78571429],[ 48 176],0.8612716763001603,0.8465909090905153,0.8538681948420014,0.7723214285723213,0.5,0.7668104417609997
DT,,ANOVA,30,148.0000000001,30.0000000001,28.0000000001,18.0000000001,0.831460674156931,0.8409090909087036,0.8361581920900157,0.7410714285723213,0.3750000000005208,0.7249198771456985,0.831460674156931,0.8409090909087036,0.8361581920900157,0.7410714285709982,0.3750000000005208,0.7249198771454338,[0.21428571 0.78571429],[ 48 176],0.831460674156931,0.8409090909087036,0.8361581920900157,0.7410714285723213,0.3750000000005208,0.7249198771456985
DT,,ANOVA,20,148.0000000001,22.0000000001,28.0000000001,26.0000000001,0.8705882352936817,0.8409090909087036,0.8554913294793579,0.776785714286607,0.5416666666664931,0.7770882073269686,0.8705882352936817,0.8409090909087036,0.8554913294793579,0.7767857142852201,0.5416666666664931,0.7770882073266913,[0.21428571 0.78571429],[ 48 176],0.8705882352936816,0.8409090909087036,0.8554913294793578,0.776785714286607,0.5416666666664931,0.7770882073269686
DT,,RF,50,147.0000000001,27.0000000001,29.0000000001,21.0000000001,0.8448275862065002,0.8352272727268918,0.8399999999996114,0.7500000000008927,0.4375000000002604,0.7415109717868312,0.8448275862065002,0.8352272727268918,0.8399999999996114,0.7499999999995536,0.4375000000002604,0.7415109717865634,[0.21428571 0.78571429],[ 48 176],0.8448275862065002,0.8352272727268918,0.8399999999996114,0.7500000000008927,0.4375000000002604,0.7415109717868312
DT,,RF,70,143.0000000001,33.0000000001,33.0000000001,15.0000000001,0.812499999999645,0.812499999999645,0.812499999999645,0.7053571428580356,0.3125000000007812,0.6910714285715505,0.812499999999645,0.812499999999645,0.812499999999645,0.7053571428567762,0.3125000000007812,0.6910714285712986,[0.21428571 0.78571429],[ 48 176],0.812499999999645,0.812499999999645,0.812499999999645,0.7053571428580356,0.3125000000007812,0.6910714285715505
DT,,RF,90,144.0000000001,23.0000000001,32.0000000001,25.0000000001,0.8622754491013626,0.8181818181814566,0.8396501457721987,0.7544642857151784,0.5208333333332466,0.7590810064206885,0.8622754491013626,0.8181818181814566,0.8396501457721987,0.7544642857138314,0.5208333333332466,0.7590810064204191,[0.21428571 0.78571429],[ 48 176],0.8622754491013626,0.8181818181814566,0.8396501457721987,0.7544642857151783,0.5208333333332466,0.7590810064206884
DT,,RF,60,140.0000000001,21.0000000001,36.0000000001,27.0000000001,0.8695652173908454,0.7954545454542098,0.8308605341242364,0.745535714286607,0.5624999999997395,0.7607832022511276,0.8695652173908454,0.7954545454542098,0.8308605341242364,0.7455357142852759,0.5624999999997395,0.7607832022508614,[0.21428571 0.78571429],[ 48 176],0.8695652173908454,0.7954545454542097,0.8308605341242364,0.745535714286607,0.5624999999997395,0.7607832022511276
DT,,RF,10,156.0000000001,24.0000000001,20.0000000001,24.0000000001,0.8666666666662594,0.8863636363631974,0.8764044943815996,0.8035714285723213,0.5,0.7866012451966755,0.8666666666662594,0.8863636363631974,0.8764044943815996,0.8035714285708866,0.5,0.7866012451963885,[0.21428571 0.78571429],[ 48 176],0.8666666666662594,0.8863636363631973,0.8764044943815996,0.8035714285723213,0.5,0.7866012451966755
DT,,RF,80,147.0000000001,25.0000000001,29.0000000001,23.0000000001,0.8546511627902853,0.8352272727268918,0.8448275862065002,0.7589285714294641,0.47916666666675345,0.754560251963979,0.8546511627902853,0.8352272727268918,0.8448275862065002,0.7589285714281091,0.47916666666675345,0.754560251963708,[0.21428571 0.78571429],[ 48 176],0.8546511627902853,0.8352272727268918,0.8448275862065002,0.7589285714294641,0.47916666666675345,0.754560251963979
DT,,RF,40,149.0000000001,22.0000000001,27.0000000001,26.0000000001,0.8713450292393318,0.8465909090905153,0.858789625359817,0.7812500000008927,0.5416666666664931,0.77992844607141,0.8713450292393318,0.8465909090905153,0.858789625359817,0.7812499999994978,0.5416666666664931,0.7799284460711309,[0.21428571 0.78571429],[ 48 176],0.8713450292393318,0.8465909090905153,0.858789625359817,0.7812500000008927,0.5416666666664931,0.77992844607141
DT,,RF,30,152.0000000001,28.0000000001,24.0000000001,20.0000000001,0.8444444444440617,0.8636363636359504,0.8539325842692653,0.7678571428580356,0.4166666666670139,0.7493074403748653,0.8444444444440617,0.8636363636359504,0.8539325842692653,0.7678571428566646,0.4166666666670139,0.7493074403745912,[0.21428571 0.78571429],[ 48 176],0.8444444444440617,0.8636363636359503,0.8539325842692652,0.7678571428580356,0.4166666666670139,0.7493074403748653
DT,,RF,20,148.0000000001,28.0000000001,28.0000000001,20.0000000001,0.8409090909087036,0.8409090909087036,0.8409090909087036,0.7500000000008927,0.4166666666670139,0.7378787878788035,0.8409090909087036,0.8409090909087036,0.8409090909087036,0.7499999999995536,0.4166666666670139,0.7378787878785357,[0.21428571 0.78571429],[ 48 176],0.8409090909087036,0.8409090909087036,0.8409090909087036,0.7500000000008927,0.4166666666670139,0.7378787878788035
